date,month,platform,ipi_category,price,price_type
2026-01-01,2026-01,Upwork,Mobile App Development,65.73,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,190.32,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,121.1,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,56.18,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,90.48,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,126.0,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,113.57,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,91.87,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,109.33,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,47.81,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,86.88,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,151.38,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,66.79,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,53.95,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,60.63,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,91.37,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,127.18,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,65.87,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,149.26,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,82.59,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,84.65,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,90.44,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,69.15,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,85.42,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,69.88,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,42.36,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,75.98,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,115.93,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,103.77,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,58.51,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,79.15,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,96.88,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,100.04,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,82.23,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,103.47,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,102.43,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,156.02,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,105.33,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,85.97,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,119.8,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,115.57,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,76.28,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,61.11,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,120.23,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,94.97,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,132.93,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,73.57,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,54.21,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,105.06,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,106.45,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,88.71,mock_price
2026-01-01,2026-01,Fiverr,Mobile App Development,72.47,mock_price
2026-01-01,2026-01,Upwork,Mobile App Development,71.23,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,138.32,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,127.35,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,49.4,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,37.54,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,51.19,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,130.12,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,49.41,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,59.25,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,111.72,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,102.17,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,120.25,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,60.81,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,125.72,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,72.76,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,162.26,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,66.03,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,122.0,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,84.14,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,93.77,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,137.97,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,108.89,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,37.69,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,91.46,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,73.8,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,63.28,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,130.05,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,60.77,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,104.88,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,192.36,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,145.88,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,136.94,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,102.17,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,78.86,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,82.44,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,66.4,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,51.6,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,101.1,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,122.48,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,134.56,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,63.29,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,67.99,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,67.99,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,70.94,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,43.74,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,47.03,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,87.17,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,72.18,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,99.62,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,34.84,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,58.61,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,112.58,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,106.21,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,89.0,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,86.38,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,63.64,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,56.09,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,66.3,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,100.5,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,113.98,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,71.07,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,82.78,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,102.19,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,50.73,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,57.66,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,102.36,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,72.8,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,30.01,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,86.3,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,42.98,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,62.95,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,131.59,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,135.89,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,53.99,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,112.43,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,68.7,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,82.1,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,70.29,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,59.05,mock_price
2026-01-01,2026-01,Fiverr,Software Engineering,160.29,mock_price
2026-01-01,2026-01,Upwork,Software Engineering,84.4,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",94.6,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",71.09,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",79.63,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",74.49,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",72.47,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",78.2,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",75.93,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",92.36,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",40.05,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",49.51,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",53.42,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",60.13,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",95.78,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",82.05,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",56.78,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",63.9,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",74.31,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",81.14,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",122.61,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",90.59,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",124.63,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",102.25,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",128.7,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",58.82,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",148.53,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",72.56,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",75.06,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",52.07,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",64.38,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",46.3,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",38.98,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",85.94,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",94.23,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",116.44,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",36.27,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",68.75,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",68.12,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",104.08,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",99.79,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",72.69,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",58.95,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",61.99,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",56.05,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",58.19,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",69.17,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",55.3,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",67.37,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",71.67,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",63.28,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",81.09,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",92.93,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",42.76,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",38.01,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",70.75,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",91.83,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",85.71,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",102.2,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",56.05,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",45.82,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",118.37,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",67.11,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",105.69,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",70.53,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",54.12,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",86.77,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",53.67,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",88.47,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",64.93,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",81.86,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",88.41,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",80.28,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",57.35,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",130.08,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",104.43,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",56.22,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",69.51,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",83.68,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",112.04,mock_price
2026-01-01,2026-01,Upwork,"Cloud, DevOps & Cybersecurity",154.58,mock_price
2026-01-01,2026-01,Fiverr,"Cloud, DevOps & Cybersecurity",96.16,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,57.28,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,77.03,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,177.11,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,110.97,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,85.56,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,105.56,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,131.52,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,39.83,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,80.74,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,116.51,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,92.5,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,93.04,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,73.11,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,117.83,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,81.84,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,126.18,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,109.91,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,116.2,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,69.47,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,106.77,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,151.42,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,79.63,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,115.73,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,70.31,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,83.29,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,86.14,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,59.81,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,91.31,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,69.04,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,147.89,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,78.0,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,49.59,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,98.38,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,54.66,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,165.66,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,122.03,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,71.34,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,94.37,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,73.97,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,112.75,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,168.74,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,68.16,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,44.96,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,69.54,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,69.07,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,91.1,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,112.46,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,44.25,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,85.86,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,88.44,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,185.85,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,63.0,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,85.4,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,116.76,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,81.42,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,109.86,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,90.81,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,92.03,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,98.49,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,72.52,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,37.03,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,47.04,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,99.61,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,56.47,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,82.09,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,76.09,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,81.44,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,52.82,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,83.86,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,89.28,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,83.52,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,66.19,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,56.97,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,61.73,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,62.05,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,84.99,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,87.63,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,113.95,mock_price
2026-01-01,2026-01,Fiverr,Data Analytics & Business Intelligence,112.65,mock_price
2026-01-01,2026-01,Upwork,Data Analytics & Business Intelligence,161.62,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,84.3,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,118.28,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,113.42,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,89.52,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,54.72,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,108.16,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,94.31,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,108.8,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,138.53,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,95.21,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,64.16,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,99.12,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,100.86,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,120.71,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,80.66,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,152.42,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,155.82,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,96.08,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,62.19,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,134.83,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,115.89,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,110.71,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,127.21,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,127.74,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,166.58,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,67.79,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,130.29,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,123.58,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,88.8,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,151.22,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,205.39,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,84.36,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,77.78,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,190.25,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,111.47,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,99.97,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,113.12,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,118.52,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,119.51,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,136.02,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,123.68,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,132.07,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,138.66,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,124.75,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,103.61,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,121.4,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,97.74,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,92.42,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,171.22,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,63.81,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,87.6,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,130.73,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,52.28,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,81.98,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,105.43,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,168.35,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,162.69,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,87.17,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,99.44,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,184.56,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,85.8,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,63.11,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,116.66,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,88.71,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,165.96,mock_price
2026-01-01,2026-01,Fiverr,AI Development & Automation,139.34,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,135.44,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,113.18,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,180.35,mock_price
2026-01-01,2026-01,Upwork,AI Development & Automation,137.69,mock_price
